2019-04-16 00:28:50.318712,BeR7 On
2019-04-16 00:28:50.382198,BeP0 On
2019-04-16 00:28:50.445263,BeP1 On
2019-04-16 00:28:50.508954,BeP2 On
2019-04-16 00:28:50.571928,BeD Off
2019-04-16 00:28:58.428121,BeR4 On
2019-04-16 00:28:59.326589,BeR8 On
2019-04-16 00:29:00.781258,BeR1 On
2019-04-16 00:29:01.401262,BeR0 On
2019-04-16 00:29:01.466528,BeR4 Off
2019-04-16 00:29:02.088202,BeR8 Off
2019-04-16 00:29:02.707663,BeR3 On
2019-04-16 00:29:03.607720,BeR1 Off
2019-04-16 00:29:03.950947,BeR0 Off
2019-04-16 00:29:05.128612,BeR3 Off
2019-04-16 00:29:42.766976,BeR4 On
2019-04-16 00:29:45.615637,BeR4 Off
2019-04-16 00:29:48.741351,BeR8 On
2019-04-16 00:29:51.591575,BeR8 Off
2019-04-16 00:29:52.211916,BeR1 On
2019-04-16 00:29:53.108782,BeR4 On
2019-04-16 00:29:54.285461,BeR0 On
2019-04-16 00:29:54.347767,BeR3 On
2019-04-16 00:29:54.692648,BeR1 Off
2019-04-16 00:29:55.591992,BeD On
2019-04-16 00:29:55.933515,BeR4 Off
2019-04-16 00:29:56.832787,BeR0 Off
2019-04-16 00:29:56.896886,BeR3 Off
2019-04-16 00:29:59.466939,BeD Off
2019-04-16 00:30:02.313597,BeR3 On
2019-04-16 00:30:05.162051,BeR3 Off
2019-04-16 00:32:06.583549,BeD On
2019-04-16 00:32:07.203289,BeR3 On
2019-04-16 00:32:07.545235,BeR0 On
2019-04-16 00:32:07.607258,BeR4 On
2019-04-16 00:32:09.899909,BeR3 Off
2019-04-16 00:32:10.243515,BeR0 Off
2019-04-16 00:32:10.586556,BeR4 Off
2019-04-16 00:32:10.649688,BeD Off
2019-04-16 00:32:11.548109,BeR1 On
2019-04-16 00:32:13.281884,BeR8 On
2019-04-16 00:32:14.181703,BeR1 Off
2019-04-16 00:32:15.636543,BeR3 On
2019-04-16 00:32:15.698234,BeR4 On
2019-04-16 00:32:16.043470,BeR8 Off
2019-04-16 00:32:16.942172,BeR0 On
2019-04-16 00:32:18.398455,BeR3 Off
2019-04-16 00:32:18.741669,BeR4 Off
2019-04-16 00:32:19.641110,BeR0 Off
2019-04-16 00:32:19.982784,BeR1 On
2019-04-16 00:32:22.273288,BeR8 On
2019-04-16 00:32:22.616124,BeR1 Off
2019-04-16 00:32:24.904789,BeR8 Off
2019-04-16 00:32:25.249418,BeR3 On
2019-04-16 00:32:25.311217,BeR4 On
2019-04-16 00:32:25.933153,BeR0 On
2019-04-16 00:32:27.944998,BeR1 On
2019-04-16 00:32:28.008540,BeR3 Off
2019-04-16 00:32:28.352790,BeR4 Off
2019-04-16 00:32:28.695681,BeR0 Off
2019-04-16 00:32:30.431808,BeR1 Off
2019-04-16 00:32:30.771786,BeR8 On
2019-04-16 00:32:33.341541,BeR8 Off
2019-04-16 00:32:33.683836,BeR3 On
2019-04-16 00:32:35.138226,BeR0 On
2019-04-16 00:32:35.758418,BeR4 On
2019-04-16 00:32:36.378181,BeR1 On
2019-04-16 00:32:36.442240,BeR3 Off
2019-04-16 00:32:37.621663,BeR0 Off
2019-04-16 00:32:38.526122,BeR4 Off
2019-04-16 00:32:38.864847,BeR1 Off
2019-04-16 00:32:40.877059,BeR8 On
2019-04-16 00:32:43.724625,BeR8 Off
2019-04-16 00:32:44.065520,BeR4 On
2019-04-16 00:32:44.407766,BeR0 On
2019-04-16 00:32:44.469831,BeR3 On
2019-04-16 00:32:45.369346,BeR1 On
2019-04-16 00:32:46.825040,BeR3 Off
2019-04-16 00:32:46.889747,BeR4 Off
2019-04-16 00:32:47.233254,BeR0 Off
2019-04-16 00:32:47.854119,BeR1 Off
2019-04-16 00:32:49.587921,BeR8 On
2019-04-16 00:32:52.435865,BeR8 Off
2019-04-16 00:33:02.518563,BeR1 On
2019-04-16 00:33:02.860535,BeR3 On
2019-04-16 00:33:02.922462,BeR8 On
2019-04-16 00:33:03.264897,BeR4 On
2019-04-16 00:33:03.609256,BeR0 On
2019-04-16 00:33:05.063849,BeR1 Off
2019-04-16 00:33:05.407114,BeR3 Off
2019-04-16 00:33:05.751465,BeR8 Off
2019-04-16 00:33:06.093939,BeR0 Off
2019-04-16 00:33:06.158175,BeR4 Off
2019-04-16 00:33:12.066862,BeR8 On
2019-04-16 00:33:12.685869,BeR1 On
2019-04-16 00:33:14.142295,BeR4 On
2019-04-16 00:33:14.763422,BeR8 Off
2019-04-16 00:33:15.385875,BeR1 Off
2019-04-16 00:33:17.120824,BeR4 Off
2019-04-16 00:33:20.522326,BeR8 On
2019-04-16 00:33:21.142831,BeR1 On
2019-04-16 00:33:23.434606,BeR8 Off
2019-04-16 00:33:23.777859,BeR1 Off
2019-04-16 00:33:30.242212,BeR8 On
2019-04-16 00:33:30.862214,BeR1 On
2019-04-16 00:33:32.875708,BeR8 Off
2019-04-16 00:33:33.497441,BeR1 Off
2019-04-16 00:33:39.683839,BeR8 On
2019-04-16 00:33:42.531378,BeR8 Off
2019-04-16 00:33:44.821156,BeR1 On
2019-04-16 00:33:45.162798,BeR4 On
2019-04-16 00:33:47.454380,BeR1 Off
2019-04-16 00:33:48.076515,BeR4 Off
2019-04-16 00:33:48.417512,BeR8 On
2019-04-16 00:33:51.266527,BeR8 Off
2019-04-16 00:33:56.618225,BeR4 On
2019-04-16 00:33:56.680401,BeR8 On
2019-04-16 00:33:59.528342,BeR4 Off
2019-04-16 00:33:59.592193,BeR8 Off
2019-04-16 00:34:01.048353,BeR1 On
2019-04-16 00:34:03.618207,BeR1 Off
2019-04-16 00:34:05.072788,BeR4 On
2019-04-16 00:34:05.134563,BeR8 On
2019-04-16 00:34:07.984373,BeR4 Off
2019-04-16 00:34:08.048164,BeR8 Off
2019-04-16 00:34:08.947561,BeR1 On
2019-04-16 00:34:11.517490,BeR1 Off
2019-04-16 00:34:13.808171,BeR8 On
2019-04-16 00:34:16.655054,BeR4 On
2019-04-16 00:34:16.719174,BeR8 Off
2019-04-16 00:34:17.060962,BeR1 On
2019-04-16 00:34:18.794005,BeR0 On
2019-04-16 00:34:19.416458,BeR4 Off
2019-04-16 00:34:19.758944,BeR1 Off
2019-04-16 00:34:21.215712,BeR0 Off
2019-04-16 00:34:23.226556,BeR8 On
2019-04-16 00:34:26.076279,BeR8 Off
2019-04-16 00:34:32.262699,BeR1 On
2019-04-16 00:34:33.439131,BeR8 On
2019-04-16 00:34:34.895784,BeR1 Off
2019-04-16 00:34:36.073766,BeR8 Off
2019-04-16 00:34:42.539352,BeR8 On
2019-04-16 00:34:45.387741,BeR8 Off
2019-04-16 00:34:47.957075,BeR4 On
2019-04-16 00:34:48.297277,BeR1 On
2019-04-16 00:34:50.867260,BeR1 Off
2019-04-16 00:34:50.931080,BeR4 Off
2019-04-16 00:34:52.944011,BeR8 On
2019-04-16 00:34:55.792368,BeR8 Off
2019-04-16 00:35:01.421925,BeR8 On
2019-04-16 00:35:04.271254,BeR8 Off
2019-04-16 00:35:33.002222,BeR8 On
2019-04-16 00:35:35.849757,BeR8 Off
2019-04-16 00:35:36.192284,BeR1 On
2019-04-16 00:35:36.254439,BeR4 On
2019-04-16 00:35:38.825531,BeR1 Off
2019-04-16 00:35:39.166973,BeR4 Off
2019-04-16 00:35:54.537696,BeR8 On
2019-04-16 00:35:57.387170,BeR8 Off
2019-04-16 00:36:03.294805,BeR4 On
2019-04-16 00:36:03.356723,BeR8 On
2019-04-16 00:36:06.206662,BeR4 Off
2019-04-16 00:36:06.271143,BeR8 Off
2019-04-16 00:36:38.619472,BeR8 On
2019-04-16 00:36:41.469192,BeR8 Off
2019-04-16 00:36:43.480426,BeR4 On
2019-04-16 00:36:46.606906,BeR4 Off
2019-04-16 00:36:49.732426,BeR8 On
2019-04-16 00:36:52.302104,BeR8 Off
2019-04-16 00:36:59.879777,BeR8 On
2019-04-16 00:37:00.500063,BeR4 On
2019-04-16 00:37:02.791721,BeR8 Off
2019-04-16 00:37:03.413647,BeR4 Off
2019-04-16 00:37:09.321939,BeR4 On
2019-04-16 00:37:11.611431,BeR1 On
2019-04-16 00:37:12.234706,BeR4 Off
2019-04-16 00:37:12.296074,BeR8 On
2019-04-16 00:37:14.031829,BeR1 Off
2019-04-16 00:37:15.210760,BeR8 Off
2019-04-16 00:37:20.003742,BeR4 On
2019-04-16 00:37:20.624874,BeR1 On
2019-04-16 00:37:21.522835,BeR8 On
2019-04-16 00:37:22.979659,BeR1 Off
2019-04-16 00:37:23.044391,BeR4 Off
2019-04-16 00:37:24.218705,BeR8 Off
2019-04-16 00:37:26.511386,BeR3 On
2019-04-16 00:37:29.080090,BeR1 On
2019-04-16 00:37:29.143202,BeR3 Off
2019-04-16 00:37:29.206985,BeR4 On
2019-04-16 00:37:30.662855,BeR0 On
2019-04-16 00:37:31.562897,BeR1 Off
2019-04-16 00:37:31.906132,BeR4 Off
2019-04-16 00:37:31.967843,BeR8 On
2019-04-16 00:37:33.425847,BeR0 Off
2019-04-16 00:37:34.604204,BeR8 Off
2019-04-16 00:37:34.945863,BeR3 On
2019-04-16 00:37:37.515606,BeR3 Off
2019-04-16 00:37:37.857560,BeR1 On
2019-04-16 00:37:38.477142,BeR4 On
2019-04-16 00:37:39.654436,BeR0 On
2019-04-16 00:37:40.553826,BeR1 Off
2019-04-16 00:37:41.454229,BeR4 Off
2019-04-16 00:37:41.516749,BeR8 On
2019-04-16 00:37:42.138285,BeR0 Off
2019-04-16 00:37:44.428831,BeR8 Off
2019-04-16 00:37:45.049331,BeR3 On
2019-04-16 00:37:46.504395,BeR4 On
2019-04-16 00:37:47.402767,BeR1 On
2019-04-16 00:37:47.745346,BeR3 Off
2019-04-16 00:37:49.481124,BeR4 Off
2019-04-16 00:37:49.823383,BeR1 Off
2019-04-16 00:38:11.596707,BeR3 On
2019-04-16 00:38:11.939594,BeR1 On
2019-04-16 00:38:12.000118,BeR4 On
2019-04-16 00:38:12.063649,BeR8 On
2019-04-16 00:38:14.076253,BeR0 On
2019-04-16 00:38:14.140802,BeR3 Off
2019-04-16 00:38:14.485121,BeR1 Off
2019-04-16 00:38:14.828034,BeR4 Off
2019-04-16 00:38:14.892134,BeR8 Off
2019-04-16 00:38:16.627141,BeR0 Off
2019-04-16 00:38:19.753282,BeR3 On
2019-04-16 00:38:20.372940,BeR1 On
2019-04-16 00:38:20.434889,BeR4 On
2019-04-16 00:38:20.777958,BeR8 On
2019-04-16 00:38:22.512857,BeR3 Off
2019-04-16 00:38:22.856296,BeR1 Off
2019-04-16 00:38:23.200130,BeR4 Off
2019-04-16 00:38:23.541732,BeR0 On
2019-04-16 00:38:23.605000,BeR8 Off
2019-04-16 00:38:26.175576,BeR0 Off
2019-04-16 00:38:28.743905,BeR1 On
2019-04-16 00:38:29.085109,BeR3 On
2019-04-16 00:38:29.426518,BeR4 On
2019-04-16 00:38:31.160174,BeR8 On
2019-04-16 00:38:31.503179,BeR1 Off
2019-04-16 00:38:31.847006,BeR3 Off
2019-04-16 00:38:32.189039,BeR0 On
2019-04-16 00:38:32.252792,BeR4 Off
2019-04-16 00:38:33.989115,BeR8 Off
2019-04-16 00:38:34.610322,BeR0 Off
2019-04-16 00:38:36.899882,BeR1 On
2019-04-16 00:38:37.519835,BeR3 On
2019-04-16 00:38:37.582498,BeR4 On
2019-04-16 00:38:38.764070,BeP0 Off
2019-04-16 00:38:38.826265,BeP1 Off
2019-04-16 00:38:38.890582,BeP2 Off
2019-04-16 00:38:39.512444,BeR1 Off
2019-04-16 00:38:40.134476,BeR3 Off
2019-04-16 00:38:40.477053,BeR4 Off
2019-04-16 00:38:41.097405,BeR8 On
2019-04-16 00:38:41.717855,BeR0 On
2019-04-16 00:38:44.008276,BeR8 Off
2019-04-16 00:38:44.351481,BeR0 Off
2019-04-16 00:38:45.528415,BeR1 On
2019-04-16 00:38:46.426254,BeR4 On
2019-04-16 00:38:47.883269,BeR3 On
2019-04-16 00:38:48.225050,BeR1 Off
2019-04-16 00:38:49.403218,BeR4 Off
2019-04-16 00:38:49.745582,BeR8 On
2019-04-16 00:38:50.366486,BeR3 Off
2019-04-16 00:38:51.264467,BeR0 On
2019-04-16 00:38:52.721237,BeR8 Off
2019-04-16 00:38:53.900088,BeR0 Off
2019-04-16 00:38:53.962050,BeR1 On
2019-04-16 00:38:54.861714,BeR4 On
2019-04-16 00:38:56.318274,BeR3 On
2019-04-16 00:38:56.660192,BeR1 Off
2019-04-16 00:38:57.837835,BeR4 Off
2019-04-16 00:38:58.738316,BeR3 Off
2019-04-16 00:38:59.080114,BeR8 On
2019-04-16 00:39:00.534431,BeR0 On
2019-04-16 00:39:01.712059,BeR8 Off
2019-04-16 00:39:02.332410,BeR1 On
2019-04-16 00:39:03.231753,BeR0 Off
2019-04-16 00:39:03.294197,BeR4 On
2019-04-16 00:39:04.752301,BeR1 Off
2019-04-16 00:39:04.814799,BeR3 On
2019-04-16 00:39:05.993849,BeR4 Off
2019-04-16 00:39:07.450026,BeR3 Off
2019-04-16 00:39:08.905567,BeR8 On
2019-04-16 00:39:10.360385,BeR1 On
2019-04-16 00:39:11.537841,BeR4 On
2019-04-16 00:39:11.600968,BeR8 Off
2019-04-16 00:39:11.943202,BeR0 On
2019-04-16 00:39:12.843346,BeR1 Off
2019-04-16 00:39:13.185368,BeR3 On
2019-04-16 00:39:14.363941,BeR4 Off
2019-04-16 00:39:14.706927,BeR0 Off
2019-04-16 00:39:15.884882,BeR3 Off
2019-04-16 00:39:29.307160,BeR8 On
2019-04-16 00:39:32.155927,BeR8 Off
2019-04-16 00:39:45.301031,BeR8 On
2019-04-16 00:39:47.312669,BeR3 On
2019-04-16 00:39:47.934044,BeR8 Off
2019-04-16 00:39:49.946819,BeR3 Off
2019-04-16 00:42:14.740611,BeR1 On
2019-04-16 00:42:17.309795,BeR1 Off
2019-04-16 00:42:39.359665,BeR1 On
2019-04-16 00:42:41.930022,BeR1 Off
2019-04-16 00:45:44.288162,BeR1 On
2019-04-16 00:45:46.857628,BeR1 Off
2019-04-16 00:49:32.638892,BeR3 On
2019-04-16 00:49:32.981101,BeR1 On
2019-04-16 00:49:33.599430,BeR8 On
2019-04-16 00:49:33.941049,BeR0 On
2019-04-16 00:49:35.119621,BeR3 Off
2019-04-16 00:49:35.181577,BeR4 On
2019-04-16 00:49:35.526445,BeR1 Off
2019-04-16 00:49:36.425704,BeR0 Off
2019-04-16 00:49:36.489641,BeR8 Off
2019-04-16 00:49:38.225734,BeR4 Off
2019-04-16 00:49:41.071733,BeR1 On
2019-04-16 00:49:42.526276,BeR0 On
2019-04-16 00:49:42.588766,BeR8 On
2019-04-16 00:49:43.489757,BeR1 Off
2019-04-16 00:49:43.552710,BeR4 On
2019-04-16 00:49:43.895207,BeR3 On
2019-04-16 00:49:45.074201,BeR0 Off
