2019-04-17 00:29:38.945175,BeR1 On
2019-04-17 00:29:39.008029,BeR7 On
2019-04-17 00:29:39.072217,BeP0 On
2019-04-17 00:29:39.134896,BeP1 On
2019-04-17 00:29:39.198607,BeP2 On
2019-04-17 00:29:39.261918,BeD Off
2019-04-17 00:29:39.883222,BeR1 Off
2019-04-17 00:29:47.739665,BeR4 On
2019-04-17 00:29:48.081241,BeR8 On
2019-04-17 00:29:48.423087,BeR1 On
2019-04-17 00:29:48.764722,BeR0 On
2019-04-17 00:29:50.219596,BeR3 On
2019-04-17 00:29:50.841228,BeR4 Off
2019-04-17 00:29:50.905818,BeR8 Off
2019-04-17 00:29:51.249440,BeR1 Off
2019-04-17 00:29:51.592765,BeR0 Off
2019-04-17 00:29:52.771387,BeR3 Off
2019-04-17 00:30:20.667067,BeD On
2019-04-17 00:30:33.811660,BeR4 On
2019-04-17 00:30:36.937871,BeR4 Off
2019-04-17 00:30:37.278728,BeR8 On
2019-04-17 00:30:40.127155,BeR8 Off
2019-04-17 00:30:40.465558,BeR1 On
2019-04-17 00:30:43.038546,BeR1 Off
2019-04-17 00:30:45.606332,BeR0 On
2019-04-17 00:30:47.618716,BeR3 On
2019-04-17 00:30:48.239728,BeR0 Off
2019-04-17 00:30:50.253645,BeR3 Off
2019-04-17 00:33:58.188015,BeR0 On
2019-04-17 00:33:58.531423,BeR3 On
2019-04-17 00:34:00.822761,BeR0 Off
2019-04-17 00:34:00.886460,BeR3 Off
2019-04-17 00:34:01.229767,BeD Off
2019-04-17 00:34:01.571191,BeR4 On
2019-04-17 00:34:03.301598,BeP0 Off
2019-04-17 00:34:03.370246,BeP1 Off
2019-04-17 00:34:03.434835,BeP2 Off
2019-04-17 00:34:04.334665,BeR4 Off
2019-04-17 00:34:04.676137,BeR1 On
2019-04-17 00:34:06.688747,BeR0 On
2019-04-17 00:34:07.306884,BeR1 Off
2019-04-17 00:34:08.486924,BeR3 On
2019-04-17 00:34:09.387106,BeR0 Off
2019-04-17 00:34:11.122487,BeR3 Off
2019-04-17 00:34:12.297341,BeR4 On
2019-04-17 00:34:12.639596,BeP0 On
2019-04-17 00:34:12.702116,BeP1 On
2019-04-17 00:34:12.765774,BeP2 On
2019-04-17 00:34:14.777135,BeR1 On
2019-04-17 00:34:15.394256,BeR0 On
2019-04-17 00:34:15.461519,BeR4 Off
2019-04-17 00:34:16.917517,BeR3 On
2019-04-17 00:34:17.260437,BeR1 Off
2019-04-17 00:34:17.323033,BeR8 On
2019-04-17 00:34:17.944956,BeR0 Off
2019-04-17 00:34:19.400271,BeR3 Off
2019-04-17 00:34:20.022768,BeR8 Off
2019-04-17 00:34:21.202302,BeR4 On
2019-04-17 00:34:23.768325,BeR0 On
2019-04-17 00:34:24.110827,BeR4 Off
2019-04-17 00:34:24.453532,BeR1 On
2019-04-17 00:34:25.676244,BeR3 On
2019-04-17 00:34:26.566573,BeR0 Off
2019-04-17 00:34:26.907807,BeR8 On
2019-04-17 00:34:27.250599,BeR1 Off
2019-04-17 00:34:28.427939,BeR3 Off
2019-04-17 00:34:29.886010,BeR8 Off
2019-04-17 00:34:30.505103,BeR4 On
2019-04-17 00:34:32.517113,BeR1 On
2019-04-17 00:34:33.421236,BeR4 Off
2019-04-17 00:34:33.758931,BeR3 On
2019-04-17 00:34:35.222140,BeR1 Off
2019-04-17 00:34:35.557391,BeR0 On
2019-04-17 00:34:35.619485,BeR8 On
2019-04-17 00:34:36.520484,BeR3 Off
2019-04-17 00:34:37.976807,BeR0 Off
2019-04-17 00:34:38.319489,BeR8 Off
2019-04-17 00:34:39.499043,BeR4 On
2019-04-17 00:34:41.507782,BeR1 On
2019-04-17 00:34:42.128072,BeR3 On
2019-04-17 00:34:42.193518,BeR4 Off
2019-04-17 00:34:43.927326,BeR0 On
2019-04-17 00:34:43.990730,BeR1 Off
2019-04-17 00:34:44.612770,BeR3 Off
2019-04-17 00:34:45.789573,BeR8 On
2019-04-17 00:34:46.686914,BeR0 Off
2019-04-17 00:34:47.866717,BeR4 On
2019-04-17 00:34:48.488414,BeR8 Off
2019-04-17 00:34:50.780592,BeR4 Off
2019-04-17 00:34:56.409468,BeR1 On
2019-04-17 00:34:56.471602,BeR4 On
2019-04-17 00:34:56.535371,BeR8 On
2019-04-17 00:34:59.106409,BeR1 Off
2019-04-17 00:34:59.170071,BeR4 Off
2019-04-17 00:34:59.235214,BeR8 Off
2019-04-17 00:35:04.866404,BeR8 On
2019-04-17 00:35:05.486544,BeR1 On
2019-04-17 00:35:07.777622,BeR8 Off
2019-04-17 00:35:08.120491,BeR1 Off
2019-04-17 00:35:08.740485,BeR4 On
2019-04-17 00:35:11.586472,BeR4 Off
2019-04-17 00:35:11.929521,BeR0 On
2019-04-17 00:35:13.659379,BeR1 On
2019-04-17 00:35:13.724973,BeR8 On
2019-04-17 00:35:14.067523,BeR3 On
2019-04-17 00:35:14.690014,BeR0 Off
2019-04-17 00:35:16.424990,BeR1 Off
2019-04-17 00:35:16.768233,BeR3 Off
2019-04-17 00:35:16.832359,BeR8 Off
2019-04-17 00:35:17.174447,BeR4 On
2019-04-17 00:35:20.022931,BeR4 Off
2019-04-17 00:35:20.643452,BeR0 On
2019-04-17 00:35:22.098431,BeR1 On
2019-04-17 00:35:22.717712,BeR8 On
2019-04-17 00:35:23.057745,BeR3 On
2019-04-17 00:35:23.403259,BeR0 Off
2019-04-17 00:35:24.581189,BeR1 Off
2019-04-17 00:35:25.541320,BeP0 Off
2019-04-17 00:35:25.674946,BeP1 Off
2019-04-17 00:35:26.081939,BeR3 Off
2019-04-17 00:35:26.136545,BeR8 Off
2019-04-17 00:35:26.479153,BeR4 On
2019-04-17 00:35:26.820521,BeP0 On
2019-04-17 00:35:26.882794,BeP1 On
2019-04-17 00:35:29.175348,BeR4 Off
2019-04-17 00:35:29.795004,BeR0 On
2019-04-17 00:35:31.251608,BeR1 On
2019-04-17 00:35:31.870650,BeR8 On
2019-04-17 00:35:32.212440,BeR3 On
2019-04-17 00:35:32.555655,BeR0 Off
2019-04-17 00:35:33.733812,BeR1 Off
2019-04-17 00:35:34.633684,BeR8 Off
2019-04-17 00:35:34.976279,BeR3 Off
2019-04-17 00:35:35.596660,BeR4 On
2019-04-17 00:35:38.445078,BeR4 Off
2019-04-17 00:35:52.146824,BeR8 On
2019-04-17 00:35:52.488250,BeR1 On
2019-04-17 00:35:52.548026,BeR4 On
2019-04-17 00:35:52.893073,BeR3 On
2019-04-17 00:35:53.234675,BeR0 On
2019-04-17 00:35:54.969440,BeR8 Off
2019-04-17 00:35:55.313255,BeR1 Off
2019-04-17 00:35:55.376165,BeR3 Off
2019-04-17 00:35:55.440915,BeR4 Off
2019-04-17 00:35:55.785225,BeR0 Off
2019-04-17 00:36:00.580614,BeR1 On
2019-04-17 00:36:01.478845,BeR3 On
2019-04-17 00:36:01.821744,BeP0 Off
2019-04-17 00:36:01.886438,BeP1 Off
2019-04-17 00:36:01.950849,BeP2 Off
2019-04-17 00:36:02.292147,BeR0 On
2019-04-17 00:36:02.635270,BeR4 On
2019-04-17 00:36:02.978454,BeR1 Off
2019-04-17 00:36:04.156402,BeR3 Off
2019-04-17 00:36:04.777797,BeR0 Off
2019-04-17 00:36:04.840431,BeR8 On
2019-04-17 00:36:05.462588,BeR4 Off
2019-04-17 00:36:07.750611,BeR8 Off
2019-04-17 00:36:08.652049,BeR1 On
2019-04-17 00:36:10.108004,BeR3 On
2019-04-17 00:36:10.448856,BeR0 On
2019-04-17 00:36:11.069011,BeR4 On
2019-04-17 00:36:11.411109,BeR1 Off
2019-04-17 00:36:12.590079,BeR3 Off
2019-04-17 00:36:12.934802,BeR0 Off
2019-04-17 00:36:13.833764,BeR4 Off
2019-04-17 00:36:13.895964,BeR8 On
2019-04-17 00:36:16.743564,BeR1 On
2019-04-17 00:36:16.807724,BeR8 Off
2019-04-17 00:36:17.985023,BeR3 On
2019-04-17 00:36:19.442102,BeR1 Off
2019-04-17 00:36:20.620691,BeR3 Off
2019-04-17 00:36:22.909233,BeR4 On
2019-04-17 00:36:26.081319,BeR4 Off
2019-04-17 00:36:31.144797,BeR3 On
2019-04-17 00:36:32.321478,BeR4 On
2019-04-17 00:36:32.663310,BeR1 On
2019-04-17 00:36:33.841655,BeR3 Off
2019-04-17 00:36:35.018313,BeR8 On
2019-04-17 00:36:35.361242,BeR1 Off
2019-04-17 00:36:35.425065,BeR4 Off
2019-04-17 00:36:37.992442,BeR8 Off
2019-04-17 00:36:44.183838,BeR3 On
2019-04-17 00:36:46.752616,BeR3 Off
2019-04-17 00:36:47.647592,BeR4 On
2019-04-17 00:36:50.498619,BeR4 Off
2019-04-17 00:36:57.520359,BeR1 On
2019-04-17 00:36:57.582217,BeR4 On
2019-04-17 00:36:57.924677,BeR0 On
2019-04-17 00:37:00.216496,BeR1 Off
2019-04-17 00:37:00.559330,BeR0 Off
2019-04-17 00:37:00.619879,BeR4 Off
2019-04-17 00:37:10.706276,BeR4 On
2019-04-17 00:37:13.554364,BeR4 Off
2019-04-17 00:38:25.976793,BeR3 On
2019-04-17 00:38:26.321690,BeR1 On
2019-04-17 00:38:28.612245,BeR3 Off
2019-04-17 00:38:28.956344,BeR1 Off
2019-04-17 00:39:21.621511,BeR4 On
2019-04-17 00:39:24.747819,BeR4 Off
2019-04-17 00:40:01.271833,BeR4 On
2019-04-17 00:40:04.119765,BeR4 Off
2019-04-17 00:41:41.038801,BeR1 On
2019-04-17 00:41:43.608885,BeR1 Off
2019-04-17 00:42:21.802034,BeR1 On
2019-04-17 00:42:24.372579,BeR1 Off
2019-04-17 00:42:36.125743,BeR4 On
2019-04-17 00:42:38.973134,BeR4 Off
2019-04-17 00:46:01.378431,BeR1 On
2019-04-17 00:46:03.948113,BeR1 Off
2019-04-17 00:48:56.017885,BeR1 On
2019-04-17 00:48:58.866570,BeR1 Off
2019-04-17 00:50:55.827971,BeR8 On
2019-04-17 00:50:56.447254,BeR3 On
2019-04-17 00:50:58.460927,BeR8 Off
2019-04-17 00:50:59.082408,BeR3 Off
2019-04-17 00:51:41.173458,BeR4 On
2019-04-17 00:51:41.514799,BeR1 On
2019-04-17 00:51:41.856368,BeR3 On
2019-04-17 00:51:42.476660,BeR8 On
2019-04-17 00:51:43.933179,BeR4 Off
2019-04-17 00:51:44.275824,BeR1 Off
2019-04-17 00:51:44.619795,BeR3 Off
2019-04-17 00:51:45.242180,BeR8 Off
2019-04-17 00:51:48.923375,BeR0 On
2019-04-17 00:51:49.543173,BeR4 On
2019-04-17 00:51:50.162968,BeR3 On
2019-04-17 00:51:51.340450,BeR1 On
2019-04-17 00:51:51.683467,BeR0 Off
2019-04-17 00:51:52.304001,BeR8 On
2019-04-17 00:51:52.646325,BeR3 Off
2019-04-17 00:51:52.711125,BeR4 Off
2019-04-17 00:51:53.889831,BeR1 Off
2019-04-17 00:51:55.067813,BeR8 Off
2019-04-17 00:52:59.145879,BeR1 On
2019-04-17 00:52:59.488034,BeR4 On
2019-04-17 00:53:01.778878,BeR1 Off
2019-04-17 00:53:02.122303,BeR4 Off
2019-04-17 00:53:48.388533,BeR4 On
2019-04-17 00:53:51.236696,BeR4 Off
2019-04-17 00:55:35.951904,BeR1 On
2019-04-17 00:55:38.521383,BeR1 Off
2019-04-17 00:55:39.977388,BeR3 On
2019-04-17 00:55:40.597372,BeR4 On
2019-04-17 00:55:42.329740,BeR0 On
2019-04-17 00:55:42.673056,BeR3 Off
2019-04-17 00:55:43.294561,BeR4 Off
2019-04-17 00:55:44.749604,BeR1 On
2019-04-17 00:55:45.093990,BeR0 Off
2019-04-17 00:55:47.384779,BeR1 Off
2019-04-17 00:57:42.955079,BeR0 On
2019-04-17 00:57:43.018148,BeR4 On
2019-04-17 00:57:45.588432,BeR0 Off
2019-04-17 00:57:45.932646,BeR4 Off
2019-04-17 00:57:46.273232,BeR1 On
2019-04-17 00:57:48.843327,BeR1 Off
2019-04-17 00:57:52.246608,BeR8 On
2019-04-17 00:57:53.422702,BeR4 On
2019-04-17 00:57:54.879865,BeR8 Off
2019-04-17 00:57:56.057982,BeR4 Off
2019-04-17 00:57:57.233751,BeR0 On
2019-04-17 00:57:57.576350,BeR1 On
2019-04-17 00:57:57.638927,BeR3 On
2019-04-17 00:57:59.935219,BeR0 Off
2019-04-17 00:57:59.995646,BeR1 Off
2019-04-17 00:58:00.060536,BeR3 Off
2019-04-17 00:58:31.300033,BeR4 On
2019-04-17 00:58:31.360155,BeR8 On
2019-04-17 00:58:31.702892,BeR3 On
2019-04-17 00:58:32.044377,BeR1 On
2019-04-17 00:58:34.056276,BeR0 On
2019-04-17 00:58:34.120254,BeR4 Off
2019-04-17 00:58:34.184614,BeR8 Off
2019-04-17 00:58:34.528655,BeR1 Off
2019-04-17 00:58:34.591618,BeR3 Off
2019-04-17 00:58:36.606036,BeR0 Off
2019-04-17 00:59:28.160651,BeR4 On
2019-04-17 00:59:31.006956,BeR4 Off
2019-04-17 01:00:52.900543,BeR8 On
2019-04-17 01:00:55.748974,BeR8 Off
2019-04-17 01:03:44.479497,BeR1 On
2019-04-17 01:03:44.543573,BeR4 On
2019-04-17 01:03:45.720571,BeR8 On
2019-04-17 01:03:46.899320,BeR1 Off
2019-04-17 01:03:47.242143,BeR4 Off
2019-04-17 01:03:48.699102,BeR8 Off
2019-04-17 01:05:00.850787,BeR4 On
2019-04-17 01:05:02.583791,BeR1 On
2019-04-17 01:05:03.762436,BeR4 Off
2019-04-17 01:05:04.938217,BeR0 On
2019-04-17 01:05:05.002452,BeR1 Off
2019-04-17 01:05:07.573249,BeR0 Off
2019-04-17 01:05:28.789415,BeR1 On
2019-04-17 01:05:28.852096,BeR4 On
2019-04-17 01:05:31.423746,BeR1 Off
2019-04-17 01:05:31.765166,BeR4 Off
2019-04-17 01:05:42.961796,BeR1 On
2019-04-17 01:05:43.303277,BeR0 On
2019-04-17 01:05:45.315363,BeR3 On
2019-04-17 01:05:45.658949,BeR1 Off
2019-04-17 01:05:45.721741,BeR8 On
2019-04-17 01:05:46.065413,BeR0 Off
2019-04-17 01:05:46.409880,BeR4 On
2019-04-17 01:05:47.863381,BeR3 Off
2019-04-17 01:05:48.485564,BeR8 Off
2019-04-17 01:05:49.385262,BeR4 Off
2019-04-17 01:06:04.200226,BeR1 On
2019-04-17 01:06:04.541562,BeR0 On
2019-04-17 01:06:04.604004,BeR4 On
2019-04-17 01:06:06.895615,BeR1 Off
2019-04-17 01:06:07.239196,BeR0 Off
2019-04-17 01:06:07.582912,BeR4 Off
2019-04-17 01:07:33.371766,BeR3 On
2019-04-17 01:07:36.219859,BeR3 Off
2019-04-17 01:07:48.808306,BeR3 On
